https://infobatik.id/motif-batik-bali-merak-abyorhokokai/,"Motif Batik Bali Merak Abyorhokokai","Motif Batik Bali Merak Abyorhokokai menggambarkan keindahan burung Merak sebagai poros corak utama pada kain dan disertai kelopak menyerupai bunga sakura. Merak Abyorhokokai dipengaruhi oleh kebudayaan Jepang."
https://infobatik.id/tips-bagaimana-cara-memilih-kain-batik-bali-yang-benar/,"Tips Bagaimana Cara Memilih Kain Batik Bali yang Benar","Aksen dalam setiap gambar Batik Bali tidak sama besarnya. Sudah menjadi hal umum bahwa keseimbangan pola motif batik dapat meningkatkan esensi dari batik"
https://infobatik.id/seni-batik-bali/,"Seni Batik Bali","Seni batik sudah mulai berkembang di Kota Bali. Seni batik ini masih tergolong seni yang sangat baru namun saat ini telah muncul puluhan industri batik"
https://infobatik.id/ciri-khas-batik-bali/,"Ciri Khas Batik Bali","Batik tulis tentunya memiliki ciri yang berbeda, sehingga membuatnya menjadi kerajinan tangan yang bernilai seni dan bermutu tinggi,"
https://infobatik.id/motif-batik-bali-buketan/,"Motif Batik Bali Buketan","Motif batik Bali Buketan ini mempunyai motif berupa tanaman bunga atau tumbuhan-tumbuhan kecil yang tersusun sepanjang lebar kain"
https://infobatik.id/perajin-batik-gumelem/,"Perajin Batik Gumelem","Saat ini, ada sekitar 24 perajin batik asli Gumelem yang mengendalkan hidupnya dari usaha tersebut. Warga yang mengandalkan hidup dari batik Gumelem yang banyak berada di Dusun Dagaran, Desa Gumelem Wetan, Kecamatan Susukan, Kabupaten Banjarnegara."
https://infobatik.id/pengrajin-batik-banjarnegara-di-ajari-batik-cap/,"Pengrajin Batik Banjarnegara Di Ajari Batik Cap","Pada akhir bulan Maret tahun 2012 para pengrajin batik mulai di ajari membuat batik dengan menggunakan teknik batik cap yang berlangsung di Balai Penyuluhan Pertanian Klampok."
https://infobatik.id/mode-show-pamerkan-busana-batik-gumelem-banjarnegara/,"Mode Show Pamerkan Busana Batik Gumelem Banjarnegara","Lomba gebyar pesona citra Batik Banjarnegara dan lomba desain motif serta pameran produk unggulan Banjarnegara sendiri bertujuan untuk melestarikan nilai-nilai budaya Banjarnegara khususnya batik dengan berbagai dinamikanya,"
https://infobatik.id/kampung-batik-gumelem/,"Kampung Batik Gumelem","Di daerah Gumelem dan sekitarnya setidaknya sudah ada lima kelompok usaha bersama yang sampai sekarang masih aktif. Diantaranya adalah Tunjung Biru, Mekar Sari, Mirah batik, Al Hikmah, dan Giat Usaha dengan pengrajin sekitar 400 orang"
https://infobatik.id/ciri-khas-dan-motif-batik-gumelem/,"Ciri Khas dan Motif Batik Gumelem","Batik Gumelem memiliki corak khas yaitu udan Liris dan Rujak Senthe yang sudah diproduksi secara turun temurun oleh warga setempat. Ciri khas lainnya dari Batik Gumelem adalah warnanya yang didominasi oleh warna coklat, hitam dan kuning serta bermotif bunga-bunga."
